type,x,y
house,-0.335142015,51.53301393
house,-0.335608004,51.53291122
house,-0.333554624,51.53298858
house,-0.331216687,51.5332227
house,-0.334684437,51.53342045
house,-0.33032544,51.53341407
house,-0.330697647,51.53223877
house,-0.33575065,51.53388509
house,-0.3337077,51.53361401
house,-0.333320582,51.53320665
house,-0.335052348,51.53285315
house,-0.335769613,51.53305887
house,-0.334565995,51.53317932
house,-0.333015863,51.532866
house,-0.334438124,51.53358943
house,-0.332672467,51.53351698
house,-0.333941331,51.53197973
house,-0.333444604,51.53214851
house,-0.331887189,51.53299581
house,-0.335192111,51.53218953
house,-0.333095003,51.53326721
house,-0.335245353,51.53247531
house,-0.334706208,51.53263886
house,-0.333101751,51.53239139
house,-0.331013085,51.53269161
house,-0.332898302,51.53258301
house,-0.334962546,51.53376732
house,-0.332803055,51.5336115
house,-0.331741845,51.53207824
house,-0.330409006,51.53291344
house,-0.333160378,51.53256817
house,-0.333384016,51.53254226
house,-0.330306718,51.53298988
house,-0.335140082,51.5326798
house,-0.335162156,51.53229618
house,-0.334903952,51.53263366
house,-0.33164731,51.53285333
house,-0.332902185,51.5328814
house,-0.334795849,51.53279024
house,-0.33357835,51.53287904
house,-0.333641285,51.53233975
house,-0.333971248,51.53316056
house,-0.332730775,51.53212124
house,-0.332522561,51.53338612
house,-0.332102129,51.53227607
house,-0.334003549,51.53346948
house,-0.334326015,51.53287612
house,-0.33576488,51.53285443
house,-0.330428154,51.53243508
house,-0.33236162,51.53331409
house,-0.331413049,51.53327227
house,-0.33119835,51.53320389
house,-0.331932566,51.53210944
house,-0.33576986,51.53361496
house,-0.335606057,51.53351135
house,-0.335196997,51.53375454
house,-0.331332697,51.53207256
house,-0.333733558,51.53293007
house,-0.335793892,51.53296039
house,-0.331278882,51.53239499
house,-0.335027538,51.53231354
house,-0.330936075,51.53206814
house,-0.332923599,51.53317471
house,-0.331864228,51.53301167
house,-0.332269628,51.5322129
house,-0.333685376,51.53212507
house,-0.33321216,51.53355053
house,-0.331458481,51.53323641
house,-0.331548384,51.53231031
house,-0.333107205,51.53270115
house,-0.336073895,51.53366204
house,-0.330989987,51.53294627
house,-0.332574419,51.53239885
house,-0.333454944,51.53314993
house,-0.331280942,51.53238068
house,-0.333880822,51.53320236
house,-0.331221599,51.53203811
house,-0.332459149,51.53318595
house,-0.336118875,51.53363371
house,-0.335021786,51.53303293
house,-0.332372375,51.53310672
house,-0.334869004,51.53337968
house,-0.334613178,51.53367681
house,-0.334919371,51.53373368
house,-0.33286734,51.53256582
house,-0.332407845,51.53259717
house,-0.333844554,51.53278628
house,-0.333383195,51.53236504
house,-0.33026751,51.53299456
house,-0.335867163,51.53370883
house,-0.332293075,51.53247275
house,-0.333965342,51.53297312
house,-0.332772333,51.53223802
house,-0.332591685,51.5330867
house,-0.332027219,51.53314167
house,-0.333577985,51.53211825
house,-0.330995169,51.53317086
house,-0.334716577,51.53285249
house,-0.332432669,51.53297361
house,-0.331520181,51.53220374
house,-0.334245645,51.53271974
house,-0.332948381,51.53278191
house,-0.335505502,51.53379743
house,-0.331022441,51.53221328
house,-0.333688142,51.53211344
house,-0.333391319,51.53282111
house,-0.331376459,51.5321896
house,-0.330504858,51.53273319
house,-0.33545629,51.53296533
house,-0.331470525,51.53310939
house,-0.332558673,51.53274697
house,-0.331961214,51.53303524
house,-0.332777711,51.53301033
house,-0.334772618,51.53299803
house,-0.335517673,51.53274972
house,-0.330364237,51.53306765
house,-0.334094578,51.53357736
house,-0.33019268,51.53288299
house,-0.334529422,51.53263942
house,-0.335060067,51.53339815
house,-0.334974532,51.53389332
house,-0.33220518,51.53264078
house,-0.33197713,51.53358922
house,-0.396562801,51.53637145
house,-0.395766672,51.53667213
house,-0.396571156,51.53665141
house,-0.396804676,51.53632019
house,-0.396998108,51.53842327
house,-0.396709582,51.53781981
house,-0.396553923,51.53692813
house,-0.396248444,51.53779695
house,-0.397023624,51.53735182
house,-0.397248452,51.53807045
house,-0.395563547,51.53655457
house,-0.398416117,51.53709905
house,-0.396960101,51.53828064
house,-0.395618926,51.53655746
house,-0.397785215,51.53694457
house,-0.396645908,51.53762575
house,-0.396774662,51.53686517
house,-0.397317905,51.53796432
house,-0.395760892,51.53680247
house,-0.397444935,51.53759462
house,-0.398178206,51.53788171
house,-0.396751739,51.53733462
house,-0.397248298,51.53705135
house,-0.397858665,51.53744127
house,-0.396510623,51.53804969
house,-0.397299453,51.53800623
house,-0.396842152,51.53764581
house,-0.397180402,51.53711043
house,-0.397140862,51.53699482
house,-0.39716459,51.53677488
house,-0.395629942,51.53662728
house,-0.397713906,51.53669855
house,-0.395923989,51.53682714
house,-0.397792448,51.53781645
house,-0.396825653,51.53669796
house,-0.397355878,51.53820096
house,-0.396376644,51.53730184
house,-0.397454453,51.53805867
house,-0.396133365,51.5363723
house,-0.397347589,51.53770725
house,-0.397707538,51.53789246
house,-0.397213366,51.53791191
house,-0.396618956,51.53827593
house,-0.39714768,51.5369802
house,-0.396180134,51.53776499
house,-0.396764369,51.53704067
house,-0.396363993,51.53649427
house,-0.397802379,51.53766096
house,-0.398473616,51.53753266
house,-0.396046919,51.5366641
house,-0.396437682,51.53725754
house,-0.395404275,51.53659614
house,-0.397113365,51.53715813
house,-0.398115826,51.53776348
house,-0.396772288,51.53748138
house,-0.39833746,51.53775582
house,-0.396273839,51.53667398
house,-0.397878467,51.53730945
house,-0.39737329,51.53789053
house,-0.397496774,51.53727906
house,-0.396758046,51.53650316
house,-0.398557737,51.53759581
house,-0.396585906,51.53629265
house,-0.396698278,51.53838529
house,-0.395833275,51.53677691
house,-0.397357145,51.53680108
house,-0.397119654,51.53736351
house,-0.396413833,51.53762565
house,-0.398095714,51.53728694
house,-0.396405002,51.53715414
house,-0.396140506,51.53706729
house,-0.396894847,51.53601992
house,-0.3963056,51.53683904
house,-0.397682415,51.53780707
house,-0.396721124,51.53668466
house,-0.396323056,51.53637181
house,-0.397686102,51.53806509
house,-0.396995376,51.53657661
house,-0.397439716,51.53795389
house,-0.396341623,51.53681467
house,-0.398168127,51.53727934
house,-0.397696036,51.53680044
house,-0.395726296,51.53682393
house,-0.398067988,51.53737568
house,-0.396450893,51.53650696
house,-0.396426775,51.53788381
house,-0.397437258,51.53722375
house,-0.396188804,51.53663038
house,-0.397805612,51.53786318
house,-0.398302853,51.53784033
house,-0.397645997,51.53730226
house,-0.396674403,51.5384643
house,-0.398342831,51.53740701
house,-0.396427186,51.53709754
house,-0.395753562,51.5364505
house,-0.39696114,51.53840313
house,-0.396927602,51.5384368
house,-0.397016788,51.53663474
house,-0.396092244,51.53693267
house,-0.397393984,51.53823358
house,-0.397135032,51.53711702
house,-0.396594595,51.53743237
house,-0.396392144,51.53821209
house,-0.39657743,51.53667898
house,-0.396621164,51.53729904
house,-0.396637018,51.53834637
house,-0.396960941,51.53598199
house,-0.397964457,51.53813554
house,-0.396395458,51.53806118
house,-0.398101026,51.53736699
house,-0.396381662,51.53715158
house,-0.397538705,51.5370972
house,-0.396717367,51.53804264
house,-0.396808743,51.53636639
house,-0.397002768,51.53596811
house,-0.39651603,51.5379241
house,-0.397106483,51.53655309
house,-0.396656096,51.5381936
house,-0.396114934,51.53788552
house,-0.397700564,51.53668632
house,-0.398532059,51.53755665
house,-0.396562736,51.53646316
house,-0.395773927,51.53653018
house,-0.396198997,51.53687664
house,-0.397839855,51.5381004
house,-0.398615071,51.53786357
house,-0.397142286,51.53837884
house,-0.396182211,51.53707424
house,-0.398131469,51.53783056
house,-0.397906645,51.53817328
house,-0.39742466,51.53830891
house,-0.397117702,51.53803378
house,-0.396829399,51.53634506
house,-0.396975582,51.53756762
house,-0.397132673,51.53707972
house,-0.396203774,51.53799265
house,-0.396972367,51.53850559
house,-0.397139943,51.53841007
house,-0.397844619,51.5368215
house,-0.396294539,51.53696517
house,-0.396093347,51.536458
house,-0.397029001,51.53848712
house,-0.396711958,51.53787867
house,-0.397314914,51.53741115
house,-0.398395278,51.53759398
house,-0.396286747,51.53792578
house,-0.397264896,51.53805502
house,-0.398133062,51.53792359
house,-0.39580432,51.53666137
house,-0.396661812,51.53792156
house,-0.397093898,51.53821089
house,-0.397038491,51.53654639
house,-0.397801523,51.5368552
house,-0.39664048,51.53634127
house,-0.397098538,51.53844287
house,-0.398095625,51.53746114
house,-0.397363829,51.53689598
house,-0.39664708,51.53730452
house,-0.396172181,51.53656358
house,-0.397020696,51.53719296
house,-0.395674688,51.53650478
house,-0.39722542,51.5379997
house,-0.398600697,51.5378879
house,-0.396303774,51.53781261
house,-0.397155912,51.53790613
house,-0.396702016,51.53795996
house,-0.398143959,51.53753567
house,-0.396953797,51.53740889
house,-0.398071921,51.53758432
house,-0.396840913,51.53622226
house,-0.397036365,51.53644343
house,-0.396992979,51.53662576
house,-0.397131206,51.53640659
house,-0.397765725,51.53713777
house,-0.299075988,51.52383138
house,-0.299872867,51.52404342
house,-0.301178194,51.52402945
house,-0.299511037,51.52379649
house,-0.300569172,51.52357109
house,-0.301852296,51.52373135
house,-0.302968488,51.52397611
house,-0.302438248,51.52356007
house,-0.301033484,51.52387486
house,-0.300350061,51.52387785
house,-0.300452493,51.52391633
house,-0.300932997,51.52405833
house,-0.300467264,51.52407627
house,-0.300928514,51.52416068
house,-0.301870287,51.52326289
house,-0.302454714,51.52391965
house,-0.302433231,51.52398839
house,-0.300165287,51.52414104
house,-0.302373179,51.52352568
house,-0.299923502,51.52333952
house,-0.30030824,51.52432065
house,-0.301508543,51.52374406
house,-0.301573139,51.52380638
house,-0.301110201,51.52445732
house,-0.302011169,51.52368167
house,-0.30059797,51.52398426
house,-0.302041222,51.52423531
house,-0.299633781,51.52409561
house,-0.302231289,51.52440625
house,-0.300296158,51.5233257
house,-0.298853168,51.52378383
house,-0.301177168,51.52367034
house,-0.302594415,51.52383274
house,-0.301193991,51.52377589
house,-0.299772392,51.52318767
house,-0.298802104,51.52374871
house,-0.298943104,51.52328516
house,-0.299264075,51.52359741
house,-0.301058418,51.5237173
house,-0.302063755,51.5243098
house,-0.302555842,51.52346176
house,-0.302735965,51.52433134
house,-0.302121625,51.52437931
house,-0.300955489,51.52368666
house,-0.302889629,51.5239054
house,-0.300077879,51.52424392
house,-0.302181878,51.52364925
house,-0.300025583,51.52409678
house,-0.302109497,51.52384083
house,-0.30123131,51.52336815
house,-0.29962511,51.52357642
house,-0.302289995,51.52367512
house,-0.298777389,51.52357193
house,-0.302457189,51.52396194
house,-0.301805738,51.52353487
house,-0.300261783,51.52322745
house,-0.299115771,51.52344456
house,-0.300551436,51.52391044
house,-0.302154633,51.52395549
house,-0.3010199,51.52383249
house,-0.300915818,51.52336873
house,-0.302677971,51.52418343
house,-0.300516818,51.52397538
house,-0.302108581,51.52431036
house,-0.30028773,51.52333901
house,-0.302026265,51.52417897
house,-0.302135533,51.52369409
house,-0.303034272,51.52416471
house,-0.299117329,51.52358315
house,-0.301870466,51.52423843
house,-0.30122011,51.52327568
house,-0.302473836,51.52367988
house,-0.301859809,51.52420224
house,-0.30162015,51.52375246
house,-0.300305646,51.52430612
house,-0.301700864,51.5240647
house,-0.300692877,51.52351864
house,-0.301988931,51.52377209
house,-0.300439579,51.52354476
house,-0.301469857,51.52394408
house,-0.302084578,51.52418399
house,-0.302003581,51.52341308
house,-0.302305672,51.52423438
house,-0.299922513,51.5240922
house,-0.301878724,51.52357546
house,-0.299573573,51.52381227
house,-0.300721091,51.52422283
house,-0.30173031,51.52421764
house,-0.302135232,51.52327985
house,-0.29989746,51.52349528
house,-0.303014092,51.52405182
house,-0.299946348,51.52420231
house,-0.301076732,51.5237193
house,-0.302759541,51.52384856
house,-0.300263753,51.52417493
house,-0.299024721,51.52365223
house,-0.301700318,51.52385133
house,-0.300341966,51.52359031
house,-0.302121561,51.52349835
house,-0.302283096,51.52397063
house,-0.299644715,51.5231747
house,-0.300248373,51.52373163
house,-0.300062262,51.52323461
house,-0.300819385,51.52372337
house,-0.299638856,51.52377925
house,-0.300570301,51.52365863
house,-0.301094254,51.52368316
house,-0.299884717,51.52332358
house,-0.302742897,51.52432163
house,-0.302572687,51.52381477
house,-0.300009384,51.52359171
house,-0.299071542,51.52337258
house,-0.301070772,51.52384357
house,-0.301577655,51.52361183
house,-0.302686072,51.52437321
house,-0.302516809,51.5235764
house,-0.301359228,51.52356807
house,-0.302388604,51.52343245
house,-0.30048432,51.52384422
house,-0.301027373,51.52447293
house,-0.299524382,51.52395426
house,-0.301404276,51.52336503
house,-0.300710255,51.52437138
house,-0.300708557,51.52384194
house,-0.298996228,51.52348066
house,-0.300558125,51.52436699
house,-0.301325429,51.52375383
house,-0.30092173,51.52446581
house,-0.299909044,51.52388664
house,-0.300776203,51.52320729
house,-0.302400995,51.52358504
house,-0.301097188,51.52331012
house,-0.301019383,51.523398
house,-0.300586053,51.52364643
house,-0.301398229,51.52401102
house,-0.299097722,51.52345005
house,-0.302023486,51.52365475
house,-0.300154779,51.52326259
house,-0.300638496,51.52347201
house,-0.300170901,51.52366015
house,-0.301206925,51.52414506
house,-0.300281212,51.52333468
house,-0.299000302,51.52328117
house,-0.2993562,51.52324189
house,-0.299750691,51.52346445
house,-0.299745506,51.52412354
house,-0.299379526,51.52351056
house,-0.299860174,51.52364248
house,-0.303062344,51.52413615
house,-0.301995094,51.52398933
house,-0.302023206,51.52398182
house,-0.30243405,51.52387883
house,-0.299951278,51.52354863
house,-0.300192138,51.52331255
house,-0.302319279,51.52328246
house,-0.301716006,51.52355121
house,-0.299893857,51.52387081
house,-0.302198133,51.5238201
house,-0.300620808,51.52348739
house,-0.299025887,51.52385765
house,-0.302442315,51.52378236
house,-0.299728315,51.5240751
house,-0.302488871,51.52392458
house,-0.30210795,51.52375797
house,-0.301145586,51.5237392
house,-0.299896228,51.52418782
house,-0.299725261,51.52375878
house,-0.299476217,51.52368775
house,-0.300441386,51.52329747
house,-0.301550078,51.52363649
house,-0.300518962,51.52357628
house,-0.302712425,51.52376586
house,-0.301878784,51.52369409
house,-0.295448445,51.52285782
house,-0.29769011,51.52225813
house,-0.296903163,51.52223899
house,-0.296178834,51.52129967
house,-0.29598833,51.52260098
house,-0.295233546,51.52245221
house,-0.296047403,51.52231282
house,-0.297464543,51.52197585
house,-0.294817249,51.52307473
house,-0.296167552,51.523287
house,-0.296044973,51.52153547
house,-0.295710434,51.52221696
house,-0.296100301,51.52244448
house,-0.296736338,51.52352189
house,-0.296743291,51.52217412
house,-0.296767144,51.52263059
house,-0.295603911,51.52300785
house,-0.294605989,51.52357281
house,-0.297530526,51.52177357
house,-0.295158372,51.52202993
house,-0.294587765,51.52380429
house,-0.295532178,51.52273176
house,-0.297366789,51.52206431
house,-0.294823082,51.52375532
house,-0.294465448,51.52382112
house,-0.295333389,51.52354329
house,-0.297436843,51.52149747
house,-0.29743416,51.5220699
house,-0.297698292,51.52212839
house,-0.29546828,51.52286626
house,-0.295385496,51.52331537
house,-0.296424979,51.52347428
house,-0.296122664,51.52241275
house,-0.296188388,51.52383839
house,-0.296625103,51.52237737
house,-0.296972468,51.52161841
house,-0.296688991,51.52233536
house,-0.295297823,51.5229599
house,-0.296757213,51.52275794
house,-0.297638835,51.52201154
house,-0.29578108,51.52285504
house,-0.294923301,51.52288505
house,-0.296103573,51.52210236
house,-0.294884301,51.52299504
house,-0.295279213,51.52242928
house,-0.296114772,51.52119676
house,-0.295466364,51.52233089
house,-0.296491447,51.52221156
house,-0.295187296,51.5233694
house,-0.294588677,51.52361964
house,-0.297684563,51.52209116
house,-0.29750041,51.52135493
house,-0.296126233,51.52369918
house,-0.296240246,51.52299236
house,-0.296894139,51.52347294
house,-0.295862528,51.52248826
house,-0.294984611,51.52328797
house,-0.2977115,51.52174647
house,-0.295972603,51.52244484
house,-0.296165955,51.52129744
house,-0.29547391,51.52339683
house,-0.295515771,51.52271969
house,-0.296959866,51.52178622
house,-0.296338203,51.52354764
house,-0.295190252,51.52387635
house,-0.296508827,51.52379742
house,-0.295687925,51.52204785
house,-0.29659127,51.5225373
house,-0.294657422,51.5235296
house,-0.295829001,51.52192827
house,-0.294981556,51.5219287
house,-0.296002105,51.52292287
house,-0.296190461,51.52328302
house,-0.294930776,51.52396873
house,-0.295664669,51.52225754
house,-0.296475558,51.52269794
house,-0.296286831,51.52143069
house,-0.297611343,51.52244351
house,-0.296634617,51.52107192
house,-0.295242327,51.52364416
house,-0.294757219,51.52331633
house,-0.295063956,51.52250135
house,-0.295785263,51.52151245
house,-0.294467518,51.52371287
house,-0.297542011,51.52201746
house,-0.296843206,51.52342267
house,-0.295722965,51.52294293
house,-0.295450839,51.52196212
house,-0.295137099,51.5225841
house,-0.295463988,51.5227323
house,-0.296139808,51.5231988
house,-0.294976743,51.52197908
house,-0.29680485,51.52269749
house,-0.295221674,51.5228004
house,-0.296916785,51.52261335
house,-0.297082367,51.52164347
house,-0.295966369,51.5229958
house,-0.295560514,51.52351084
house,-0.295612144,51.5225159
house,-0.295785507,51.5230775
house,-0.296159836,51.52332952
house,-0.295588922,51.52350155
house,-0.294977387,51.52232489
house,-0.295610069,51.52271035
house,-0.295446553,51.52297391
house,-0.296742671,51.52162947
house,-0.297642486,51.52180054
house,-0.297382244,51.52178505
house,-0.29691381,51.52158221
house,-0.294464954,51.52364678
house,-0.295638207,51.52393217
house,-0.296832956,51.52275918
house,-0.294356664,51.52329163
house,-0.296451984,51.5219883
house,-0.295267658,51.52258325
house,-0.295997745,51.52278189
house,-0.2953851,51.52283091
house,-0.295723511,51.52191269
house,-0.296181563,51.5212836
house,-0.295006193,51.52232756
house,-0.296282973,51.5223052
house,-0.296868876,51.52220957
house,-0.29772217,51.52226161
house,-0.297265207,51.52161737
house,-0.295709717,51.52254563
house,-0.294386219,51.52336057
house,-0.295690949,51.52300161
house,-0.296239197,51.52303967
house,-0.296187281,51.52121155
house,-0.295223535,51.52384128
house,-0.297702777,51.52224016
house,-0.296052635,51.52321207
house,-0.295439104,51.52340911
house,-0.296070357,51.52144414
house,-0.296676043,51.5215742
house,-0.297203605,51.52212147
house,-0.297052602,51.52223231
house,-0.296001246,51.52112623
house,-0.296897688,51.52141666
house,-0.296148512,51.52355058
house,-0.296127898,51.52222664
house,-0.296889299,51.52318353
house,-0.29698183,51.52272928
house,-0.295178971,51.52213458
house,-0.295955582,51.52366375
house,-0.295720795,51.52386401
house,-0.296018234,51.52315617
house,-0.294360381,51.52364011
house,-0.295932536,51.52206095
house,-0.29558238,51.52188248
house,-0.294803963,51.52358521
house,-0.296369388,51.52344555
house,-0.297102772,51.52149201
house,-0.296808673,51.52220408
house,-0.295017884,51.52234561
house,-0.295813707,51.52373156
house,-0.297098665,51.52143682
house,-0.295052481,51.5223867
house,-0.296012619,51.52302615
house,-0.294345082,51.52342796
house,-0.295309272,51.5235862
house,-0.297054015,51.52135063
house,-0.297571254,51.52153454
house,-0.296107952,51.52297321
house,-0.29628051,51.52214581
house,-0.297318803,51.5216221
house,-0.296133475,51.52291551
house,-0.29704999,51.52227367
house,-0.29526302,51.52215219
house,-0.297260091,51.52135286
house,-0.296588551,51.52270854
house,-0.296910666,51.5235018
house,-0.2951654,51.52390479
house,-0.297723761,51.52241997
house,-0.295963307,51.52191456
house,-0.296913091,51.52165198
house,-0.296438724,51.52198751
house,-0.296670377,51.52164826
house,-0.2963067,51.52145318
house,-0.294861685,51.52282761
house,-0.296300782,51.52225298
house,-0.295391375,51.52302032
house,-0.296327296,51.52141015
house,-0.294834009,51.52380765
house,-0.294917872,51.52366675
house,-0.29660028,51.52175458
house,-0.294841616,51.52386194
house,-0.297345081,51.52242338
house,-0.296262971,51.52210018
house,-0.296761806,51.52300856
house,-0.295646258,51.52251316
house,-0.297368343,51.52245748
house,-0.296452641,51.52225414
house,-0.296657325,51.52201959
house,-0.295058243,51.52206443
house,-0.296670996,51.522735
house,-0.29663536,51.52110866
house,-0.296452794,51.52233804
house,-0.297012937,51.52259617
house,-0.295656374,51.52319853
house,-0.29730294,51.52233607
house,-0.295126208,51.52277145
house,-0.296186929,51.5211145
house,-0.295363523,51.52270477
house,-0.296986191,51.5217072
house,-0.296666467,51.5215812
house,-0.296405533,51.5214213
house,-0.297107139,51.52186786
house,-0.295256856,51.5224412
house,-0.297473944,51.52127975
house,-0.297333731,51.5219296
house,-0.294600487,51.52328215
house,-0.297251443,51.52148002
house,-0.296839389,51.52319304
house,-0.295781488,51.52208631
house,-0.295206536,51.52294751
house,-0.297352164,51.52146377
house,-0.296683083,51.52388014
house,-0.296501539,51.52209428
house,-0.295760094,51.52288827
house,-0.296241376,51.52310676
house,-0.29481164,51.52389258
house,-0.295136855,51.52379148
house,-0.295780606,51.52297591
house,-0.297804326,51.52246996
house,-0.296765943,51.52175053
house,-0.296536893,51.5212875
house,-0.297295306,51.52217863
house,-0.294819121,51.52335293
house,-0.295838721,51.52145196
house,-0.295206738,51.5231417
house,-0.29725072,51.52215208
house,-0.295104319,51.52312256
house,-0.296934168,51.52340274
house,-0.29774524,51.52251442
house,-0.295740875,51.52382212
house,-0.296077998,51.52314504
house,-0.296688448,51.52297135
house,-0.296908376,51.52208197
house,-0.29518218,51.52192639
house,-0.295237815,51.52190773
house,-0.295797837,51.52220617
house,-0.296940099,51.52326117
house,-0.296607148,51.52163838
house,-0.296180493,51.52131421
house,-0.296927937,51.52343263
house,-0.296786505,51.52265005
house,-0.29607868,51.52115455
house,-0.296888537,51.52386383
house,-0.29568826,51.52291351
house,-0.296632362,51.52149132
house,-0.295096524,51.52276618
house,-0.29732303,51.52142422
house,-0.296059698,51.52271342
house,-0.295855539,51.52232481
house,-0.293309028,51.52430839
house,-0.293467272,51.5245668
house,-0.294906012,51.52458486
house,-0.295075338,51.52439486
house,-0.293480649,51.52483549
house,-0.293511487,51.52423721
house,-0.293921403,51.5241497
house,-0.295207779,51.52442545
house,-0.295406073,51.5244883
house,-0.292833751,51.52429859
house,-0.295333093,51.52410857
house,-0.294756974,51.52501037
house,-0.294066757,51.52443643
house,-0.293863779,51.52425803
house,-0.294390607,51.52441605
house,-0.294692309,51.52484658
house,-0.293680101,51.52414895
house,-0.294454415,51.52423055
house,-0.293750293,51.52476373
house,-0.294752821,51.52417857
house,-0.294355198,51.52442447
house,-0.295264131,51.52408778
house,-0.295573911,51.52447654
house,-0.294776159,51.52472766
house,-0.293324662,51.52457179
house,-0.294221026,51.52484334
house,-0.2954868,51.52447002
house,-0.293606073,51.52452647
house,-0.295280064,51.52420245
house,-0.295366365,51.52419187
house,-0.294480824,51.52411486
house,-0.295014527,51.52440836
house,-0.295203404,51.52448326
house,-0.292875683,51.52467601
house,-0.295266616,51.52435104
house,-0.294938354,51.52490365
house,-0.294370899,51.52446364
house,-0.293245152,51.52426905
house,-0.29396747,51.52495355
house,-0.292971542,51.52446289
house,-0.293849027,51.52499068
house,-0.294150807,51.52425617
house,-0.294928156,51.52480388
house,-0.294943697,51.52414029
house,-0.294392836,51.52426888
house,-0.295353136,51.52447121
house,-0.292927615,51.52474064
house,-0.293649501,51.52491597
house,-0.293982721,51.52476995
house,-0.295328029,51.52469297
house,-0.293340994,51.52443624
house,-0.293765371,51.52489617
house,-0.293093255,51.52475066
house,-0.295327194,51.52409669
house,-0.292709615,51.52452631
house,-0.294617145,51.52496117
house,-0.29284685,51.52467717
house,-0.295526265,51.52454185
house,-0.294057993,51.52454597
house,-0.294875392,51.52493995
house,-0.294319211,51.52412937
house,-0.294790444,51.52483542
house,-0.29549116,51.52441844
house,-0.292851018,51.52471963
house,-0.294790692,51.52493739
house,-0.293880028,51.52446449
house,-0.293224471,51.52448689
house,-0.295043453,51.52458799
house,-0.293582116,51.52495983
house,-0.292895826,51.52466507
house,-0.29373345,51.52461507
house,-0.293945913,51.5243494
house,-0.295264254,51.52438112
house,-0.293921389,51.52435603
house,-0.293951567,51.52479177
house,-0.294408273,51.52485622
house,-0.29345204,51.52466084
house,-0.292656447,51.52440355
house,-0.293284002,51.52483334
house,-0.294051054,51.52455629
house,-0.292668606,51.52491212
house,-0.293588934,51.52460125
house,-0.29359745,51.52435574
house,-0.29335311,51.52482855
house,-0.293400687,51.52479691
house,-0.293738426,51.52481679
house,-0.292923818,51.5243221
house,-0.292763542,51.52476946
house,-0.294694084,51.5243815
house,-0.294958419,51.52490955
house,-0.294551159,51.52483047
house,-0.295577745,51.52444535
house,-0.295485267,51.52438872
house,-0.293689923,51.52420929
house,-0.294971361,51.52423737
house,-0.315876509,51.51438487
house,-0.315067922,51.51470427
house,-0.314667538,51.51412247
house,-0.316688015,51.51480428
house,-0.316250837,51.51453082
house,-0.315346276,51.5139808
house,-0.31657923,51.51432475
house,-0.316424415,51.51475916
house,-0.315089365,51.51411267
house,-0.31593318,51.51493122
house,-0.315892596,51.51473753
house,-0.315102749,51.51465204
house,-0.315374976,51.51436667
house,-0.316453833,51.51428343
house,-0.315729914,51.51486995
house,-0.315788285,51.5146027
house,-0.314999457,51.5142914
house,-0.316456643,51.51443619
house,-0.315054212,51.51461574
house,-0.316239576,51.5141226
house,-0.315337464,51.51408031
house,-0.316520526,51.51447683
house,-0.316626158,51.51484329
house,-0.316700435,51.51403267
house,-0.316397572,51.51450908
house,-0.316556768,51.513954
house,-0.315816838,51.51496319
house,-0.315711827,51.51427317
house,-0.314652109,51.51457879
house,-0.315687178,51.51400614
house,-0.315158098,51.51402455
house,-0.316368138,51.51403828
house,-0.315325739,51.51417962
house,-0.316311766,51.51440127
house,-0.315467214,51.51465122
house,-0.315867467,51.51473363
house,-0.316606745,51.51441518
house,-0.316125677,51.51457208
house,-0.315070654,51.51477306
house,-0.315981856,51.5139401
house,-0.316411786,51.51448932
house,-0.314574191,51.5142072
house,-0.315102577,51.51402305
house,-0.31659823,51.51474042
house,-0.315265214,51.51428136
house,-0.316328239,51.51419387
house,-0.316636431,51.51397265
house,-0.314589569,51.51450308
house,-0.314997692,51.51420994
house,-0.314761747,51.51426875
house,-0.314846609,51.51404443
house,-0.316545752,51.51415919
house,-0.316013134,51.51451491
house,-0.315710769,51.51483273
house,-0.316685483,51.51426533
house,-0.315261005,51.5140641
house,-0.315280442,51.51400838
house,-0.31515591,51.51419939
house,-0.316075143,51.51457853
house,-0.315480014,51.51428759
house,-0.31570361,51.51439555
house,-0.315208169,51.51475136
house,-0.316642047,51.5140367
house,-0.316564815,51.51395253
house,-0.316512106,51.51446248
house,-0.31505777,51.51455946
house,-0.315722447,51.51446875
house,-0.316516412,51.5142679
house,-0.31532027,51.51478287
house,-0.315623235,51.5142777
house,-0.314665766,51.51455941
house,-0.315629534,51.51429565
house,-0.316461303,51.51428973
house,-0.31664715,51.51404674
house,-0.315682837,51.51448756
house,-0.316708501,51.51472612
house,-0.315965167,51.5148647
house,-0.316380722,51.51456468
house,-0.307105949,51.51508184
house,-0.314201152,51.5140967
house,-0.309178886,51.51530014
house,-0.304701679,51.51471709
house,-0.306776953,51.51463349
house,-0.311784361,51.51526886
house,-0.307565279,51.51642155
house,-0.312196927,51.51566705
house,-0.311110445,51.5144824
house,-0.306412556,51.515517
house,-0.306213934,51.51462025
house,-0.31116282,51.51612704
house,-0.312886341,51.51495914
house,-0.312507275,51.51550889
house,-0.309039443,51.51446052
house,-0.308411486,51.51527538
house,-0.311214903,51.51556742
house,-0.306164691,51.51550017
house,-0.311900801,51.51615018
house,-0.307448774,51.51477458
house,-0.307676094,51.5159647
house,-0.305945419,51.51580489
house,-0.305602486,51.51520473
house,-0.313708453,51.51488067
house,-0.311001246,51.51529851
house,-0.305154975,51.51555276
house,-0.306860705,51.5150157
house,-0.313720275,51.51435171
house,-0.309738773,51.5164608
house,-0.312630476,51.5155173
house,-0.309157316,51.51667185
house,-0.30737216,51.51573725
house,-0.309666477,51.51648676
house,-0.307184809,51.51540323
house,-0.307629384,51.51495372
